EventObject_id	Name	ObjectType	Reference	ReferenceType
1105170362104	1104750511584	gopher_id	AAFB02001431	accession
1105170362105	1104750507390	gopher_id	AAFB02001432	accession
1105170362106	1104750513506	gopher_id	AAFB02001433	accession
1105170362107	1104750508916	gopher_id	AAFB02001434	accession
1105170362108	1104750513844	gopher_id	AAFB02001435	accession
1105170362109	1104750505049	gopher_id	AAFB02001436	accession
1105170362110	1104750513128	gopher_id	AAFB02001437	accession
1105170362111	1104750514355	gopher_id	AAFB02001438	accession
1105170362112	1104750506877	gopher_id	AAFB02001439	accession
1105170362113	1104750513536	gopher_id	AAFB02001440	accession
1105170362114	1104750513712	gopher_id	AAFB02001441	accession
1105170362115	1104750514595	gopher_id	AAFB02001442	accession
1105170362116	1104750512588	gopher_id	AAFB02001443	accession
1105170362117	1104750508950	gopher_id	AAFB02001444	accession
1105170362118	1104750512662	gopher_id	AAFB02001445	accession
1105170362119	1104750511652	gopher_id	AAFB02001446	accession
1105170362120	1104750507144	gopher_id	AAFB02001447	accession
1105170362121	1104750513452	gopher_id	AAFB02001448	accession
1105170362122	1104750505321	gopher_id	AAFB02001449	accession
1105170362123	1104750510462	gopher_id	AAFB02001450	accession
1105170362124	1104750508500	gopher_id	AAFB02001451	accession
1105170362125	1104750513130	gopher_id	AAFB02001452	accession
1105170362126	1104750515129	gopher_id	AAFB02001453	accession
1105170362127	1104750509106	gopher_id	AAFB02001454	accession
1105170362128	1104750514903	gopher_id	AAFB02001455	accession
1105170362129	1104750508740	gopher_id	AAFB02001456	accession
1105170362130	1104750505639	gopher_id	AAFB02001457	accession
1105170362131	1104750505427	gopher_id	AAFB02001458	accession
1105170362132	1104750513968	gopher_id	AAFB02001459	accession
1105170362133	1104750515981	gopher_id	AAFB02001460	accession
1105170362134	1104750512598	gopher_id	AAFB02001461	accession
1105170362135	1104750505559	gopher_id	AAFB02001462	accession
1105170362136	1104750513172	gopher_id	AAFB02001463	accession
1105170362137	1104750515429	gopher_id	AAFB02001464	accession
1105170362138	1104750511592	gopher_id	AAFB02001465	accession
1105170362139	1104750507008	gopher_id	AAFB02001466	accession
1105170362140	1104750511530	gopher_id	AAFB02001467	accession
1105170362141	1104750510262	gopher_id	AAFB02001468	accession
1105170362142	1104750507294	gopher_id	AAFB02001469	accession
1105170362143	1104750511780	gopher_id	AAFB02001470	accession
1105170362144	1104750515781	gopher_id	AAFB02001471	accession
1105170362145	1104750513310	gopher_id	AAFB02001472	accession
1105170362146	1104750512714	gopher_id	AAFB02001473	accession
1105170362147	1104750511646	gopher_id	AAFB02001474	accession
1105170362148	1104750510112	gopher_id	AAFB02001475	accession
1105170362149	1104750508646	gopher_id	AAFB02001476	accession
1105170362150	1104750505343	gopher_id	AAFB02001477	accession
1105170362151	1104750505325	gopher_id	AAFB02001478	accession
1105170362152	1104750513090	gopher_id	AAFB02001479	accession
1105170362153	1104750508230	gopher_id	AAFB02001480	accession
1105170362154	1104750504697	gopher_id	AAFB02001481	accession
1105170362155	1104750504969	gopher_id	AAFB02001482	accession
1105170362156	1104750513928	gopher_id	AAFB02001483	accession
1105170362157	1104750512262	gopher_id	AAFB02001484	accession
1105170362158	1104750513576	gopher_id	AAFB02001485	accession
1105170362159	1104750507782	gopher_id	AAFB02001486	accession
1105170362160	1104750508020	gopher_id	AAFB02001487	accession
1105170362161	1104750515147	gopher_id	AAFB02001488	accession
1105170362162	1104750513750	gopher_id	AAFB02001489	accession
1105170362163	1104750514701	gopher_id	AAFB02001490	accession
1105170362164	1104750515015	gopher_id	AAFB02001491	accession
1105170362165	1104750513776	gopher_id	AAFB02001492	accession
1105170362166	1104750507132	gopher_id	AAFB02001493	accession
1105170362167	1104750505375	gopher_id	AAFB02001494	accession
1105170362168	1104750505987	gopher_id	AAFB02001495	accession
1105170362169	1104750507950	gopher_id	AAFB02001496	accession
1105170362170	1104750512508	gopher_id	AAFB02001497	accession
1105170362171	1104750505569	gopher_id	AAFB02001498	accession
1105170362172	1104750513312	gopher_id	AAFB02001499	accession
1105170362173	1104750514513	gopher_id	AAFB02001500	accession
1105170362174	1104750514985	gopher_id	AAFB02001501	accession
1105170362175	1104750512302	gopher_id	AAFB02001502	accession
1105170362176	1104750507422	gopher_id	AAFB02001503	accession
1105170362177	1104750510336	gopher_id	AAFB02001504	accession
1105170362178	1104750507524	gopher_id	AAFB02001505	accession
1105170362179	1104750513466	gopher_id	AAFB02001506	accession
1105170362180	1104750505955	gopher_id	AAFB02001507	accession
1105170362181	1104750508336	gopher_id	AAFB02001508	accession
1105170362182	1104750512116	gopher_id	AAFB02001509	accession
1105170362183	1104750508966	gopher_id	AAFB02001510	accession
1105170362184	1104750505923	gopher_id	AAFB02001511	accession
1105170362185	1104750511132	gopher_id	AAFB02001512	accession
1105170362186	1104750511928	gopher_id	AAFB02001513	accession
1105170362187	1104750508238	gopher_id	AAFB02001514	accession
1105170362188	1104750516197	gopher_id	AAFB02001515	accession
1105170362189	1104750505233	gopher_id	AAFB02001516	accession
1105170362190	1104750514010	gopher_id	AAFB02001517	accession
1105170362191	1104750514072	gopher_id	AAFB02001518	accession
1105170362192	1104750514693	gopher_id	AAFB02001519	accession
1105170362193	1104750509144	gopher_id	AAFB02001520	accession
1105170362194	1104750511460	gopher_id	AAFB02001521	accession
1105170362195	1104750512232	gopher_id	AAFB02001522	accession
1105170362196	1104750506431	gopher_id	AAFB02001523	accession
1105170362197	1104750506507	gopher_id	AAFB02001524	accession
1105170362198	1104750515713	gopher_id	AAFB02001525	accession
1105170362199	1104750512066	gopher_id	AAFB02001526	accession
1105170362200	1104750512478	gopher_id	AAFB02001527	accession
1105170362201	1104750513108	gopher_id	AAFB02001528	accession
1105170362202	1104750515411	gopher_id	AAFB02001529	accession
1105170362203	1104750512068	gopher_id	AAFB02001530	accession
1105170362204	1104750515861	gopher_id	AAFB02001531	accession
1105170362205	1104750510014	gopher_id	AAFB02001532	accession
1105170362206	1104750508168	gopher_id	AAFB02001533	accession
1105170362207	1104750506701	gopher_id	AAFB02001534	accession
1105170362208	1104750515255	gopher_id	AAFB02001535	accession
1105170362209	1104750512952	gopher_id	AAFB02001536	accession
1105170362210	1104750510484	gopher_id	AAFB02001537	accession
1105170362211	1104750509100	gopher_id	AAFB02001538	accession
1105170362212	1104750512932	gopher_id	AAFB02001539	accession
1105170362213	1104750506217	gopher_id	AAFB02001540	accession
1105170362214	1104750514319	gopher_id	AAFB02001541	accession
1105170362215	1104750510510	gopher_id	AAFB02001542	accession
1105170362216	1104750511932	gopher_id	AAFB02001543	accession
1105170362217	1104750509118	gopher_id	AAFB02001544	accession
1105170362218	1104750513432	gopher_id	AAFB02001545	accession
1105170362219	1104750513204	gopher_id	AAFB02001546	accession
1105170362220	1104750507060	gopher_id	AAFB02001547	accession
1105170362221	1104750512632	gopher_id	AAFB02001548	accession
1105170362222	1104750511832	gopher_id	AAFB02001549	accession
1105170362223	1104750507158	gopher_id	AAFB02001550	accession
1105170362224	1104750515943	gopher_id	AAFB02001551	accession
1105170362225	1104750514090	gopher_id	AAFB02001552	accession
1105170362226	1104750507908	gopher_id	AAFB02001553	accession
1105170362227	1104750505671	gopher_id	AAFB02001554	accession
1105170362228	1104750515473	gopher_id	AAFB02001555	accession
1105170362229	1104750507312	gopher_id	AAFB02001556	accession
1105170362230	1104750515453	gopher_id	AAFB02001557	accession
1105170362231	1104750513788	gopher_id	AAFB02001558	accession
1105170362232	1104750511828	gopher_id	AAFB02001559	accession
1105170362233	1104750508850	gopher_id	AAFB02001560	accession
1105170362234	1104750507026	gopher_id	AAFB02001561	accession
1105170362235	1104750514134	gopher_id	AAFB02001562	accession
1105170362236	1104750506357	gopher_id	AAFB02001563	accession
1105170362237	1104750507634	gopher_id	AAFB02001564	accession
1105170362238	1104750514965	gopher_id	AAFB02001565	accession
1105170362239	1104750505481	gopher_id	AAFB02001566	accession
1105170362240	1104750511752	gopher_id	AAFB02001567	accession
1105170362241	1104750513078	gopher_id	AAFB02001568	accession
1105170362242	1104750512852	gopher_id	AAFB02001569	accession
1105170362243	1104750515293	gopher_id	AAFB02001570	accession
1105170362244	1104750508942	gopher_id	AAFB02001571	accession
1105170362245	1104750508084	gopher_id	AAFB02001572	accession
1105170362246	1104750506309	gopher_id	AAFB02001573	accession
1105170362247	1104750508748	gopher_id	AAFB02001574	accession
1105170362248	1104750507724	gopher_id	AAFB02001575	accession
1105170362249	1104750507286	gopher_id	AAFB02001576	accession
1105170362250	1104750510548	gopher_id	AAFB02001577	accession
1105170362251	1104750512474	gopher_id	AAFB02001578	accession
1105170362252	1104750510332	gopher_id	AAFB02001579	accession
1105170362253	1104750510192	gopher_id	AAFB02001580	accession
1105170362254	1104750507612	gopher_id	AAFB02001581	accession
1105170362255	1104750512572	gopher_id	AAFB02001582	accession
1105170362256	1104750515135	gopher_id	AAFB02001583	accession
1105170362257	1104750508208	gopher_id	AAFB02001584	accession
1105170362258	1104750510282	gopher_id	AAFB02001585	accession
1105170362259	1104750508634	gopher_id	AAFB02001586	accession
1105170362260	1104750508176	gopher_id	AAFB02001587	accession
1105170362261	1104750504097	gopher_id	AAFB02001588	accession
1105170362262	1104750507040	gopher_id	AAFB02001589	accession
1105170362263	1104750515069	gopher_id	AAFB02001590	accession
1105170362264	1104750507226	gopher_id	AAFB02001591	accession
1105170362265	1104750508210	gopher_id	AAFB02001592	accession
1105170362266	1104750507030	gopher_id	AAFB02001593	accession
1105170362267	1104750512590	gopher_id	AAFB02001594	accession
1105170362268	1104750506361	gopher_id	AAFB02001595	accession
1105170362269	1104750514469	gopher_id	AAFB02001596	accession
1105170362270	1104750512808	gopher_id	AAFB02001597	accession
1105170362271	1104750515143	gopher_id	AAFB02001598	accession
1105170362272	1104750507512	gopher_id	AAFB02001599	accession
1105170362273	1104750512250	gopher_id	AAFB02001600	accession
1105170362274	1104750513110	gopher_id	AAFB02001601	accession
1105170362275	1104750509086	gopher_id	AAFB02001602	accession
1105170362276	1104750507618	gopher_id	AAFB02001603	accession
1105170362277	1104750506609	gopher_id	AAFB02001604	accession
1105170362278	1104750507572	gopher_id	AAFB02001605	accession
1105170362279	1104750515219	gopher_id	AAFB02001606	accession
1105170362280	1104750508904	gopher_id	AAFB02001607	accession
1105170362281	1104750507134	gopher_id	AAFB02001608	accession
1105170362282	1104750504893	gopher_id	AAFB02001609	accession
1105170362283	1104750511022	gopher_id	AAFB02001610	accession
1105170362284	1104750512770	gopher_id	AAFB02001611	accession
1105170362285	1104750511908	gopher_id	AAFB02001612	accession
1105170362286	1104750505665	gopher_id	AAFB02001613	accession
1105170362287	1104750505797	gopher_id	AAFB02001614	accession
1105170362288	1104750515395	gopher_id	AAFB02001615	accession
1105170362289	1104750514058	gopher_id	AAFB02001616	accession
1105170362290	1104750513376	gopher_id	AAFB02001617	accession
1105170362291	1104750512260	gopher_id	AAFB02001618	accession
1105170362292	1104750512986	gopher_id	AAFB02001619	accession
1105170362293	1104750515571	gopher_id	AAFB02001620	accession
1105170362294	1104750513986	gopher_id	AAFB02001621	accession
1105170362295	1104750506377	gopher_id	AAFB02001622	accession
1105170362296	1104750514146	gopher_id	AAFB02001623	accession
1105170362297	1104750513820	gopher_id	AAFB02001624	accession
1105170362298	1104750515879	gopher_id	AAFB02001625	accession
1105170362299	1104750512694	gopher_id	AAFB02001626	accession
1105170362300	1104750510158	gopher_id	AAFB02001627	accession
1105170362301	1104750513992	gopher_id	AAFB02001628	accession
1105170362302	1104750506601	gopher_id	AAFB02001629	accession
1105170362303	1104750513600	gopher_id	AAFB02001630	accession
1105170362304	1104750513674	gopher_id	AAFB02001631	accession
1105170362305	1104750513358	gopher_id	AAFB02001632	accession
1105170362306	1104750505505	gopher_id	AAFB02001633	accession
1105170362307	1104750508106	gopher_id	AAFB02001634	accession
1105170362308	1104750514375	gopher_id	AAFB02001635	accession
1105170362309	1104750511914	gopher_id	AAFB02001636	accession
1105170362310	1104750507992	gopher_id	AAFB02001637	accession
1105170362311	1104750512334	gopher_id	AAFB02001638	accession
1105170362312	1104750511968	gopher_id	AAFB02001639	accession
1105170362313	1104750505783	gopher_id	AAFB02001640	accession
1105170362314	1104750513842	gopher_id	AAFB02001641	accession
1105170362315	1104750514461	gopher_id	AAFB02001642	accession
1105170362316	1104750512788	gopher_id	AAFB02001643	accession
1105170362317	1104750514188	gopher_id	AAFB02001644	accession
1105170362318	1104750505455	gopher_id	AAFB02001645	accession
1105170362319	1104750514501	gopher_id	AAFB02001646	accession
1105170362320	1104750511864	gopher_id	AAFB02001647	accession
1105170362321	1104750509136	gopher_id	AAFB02001648	accession
1105170362322	1104750504937	gopher_id	AAFB02001649	accession
1105170362323	1104750512888	gopher_id	AAFB02001650	accession
1105170362324	1104750513214	gopher_id	AAFB02001651	accession
1105170362325	1104750511330	gopher_id	AAFB02001652	accession
1105170362326	1104750505213	gopher_id	AAFB02001653	accession
1105170362327	1104750505005	gopher_id	AAFB02001654	accession
1105170362328	1104750510598	gopher_id	AAFB02001655	accession
1105170362329	1104750507230	gopher_id	AAFB02001656	accession
1105170362330	1104750515717	gopher_id	AAFB02001657	accession
1105170362331	1104750507826	gopher_id	AAFB02001658	accession
1105170362332	1104750515711	gopher_id	AAFB02001659	accession
1105170362333	1104750512730	gopher_id	AAFB02001660	accession
1105170362334	1104750506437	gopher_id	AAFB02001661	accession
1105170362335	1104750514525	gopher_id	AAFB02001662	accession
1105170362336	1104750510404	gopher_id	AAFB02001663	accession
1105170362337	1104750515799	gopher_id	AAFB02001664	accession
1105170362338	1104750516095	gopher_id	AAFB02001665	accession
1105170362339	1104750506549	gopher_id	AAFB02001666	accession
1105170362340	1104750506311	gopher_id	AAFB02001667	accession
1105170362341	1104750507184	gopher_id	AAFB02001668	accession
1105170362342	1104750507854	gopher_id	AAFB02001669	accession
1105170362343	1104750514449	gopher_id	AAFB02001670	accession
1105170362344	1104750511972	gopher_id	AAFB02001671	accession
1105170362345	1104750504873	gopher_id	AAFB02001672	accession
1105170362346	1104750512880	gopher_id	AAFB02001673	accession
1105170362347	1104750510120	gopher_id	AAFB02001674	accession
1105170362348	1104750510520	gopher_id	AAFB02001675	accession
1105170362349	1104750513418	gopher_id	AAFB02001676	accession
1105170362350	1104750511488	gopher_id	AAFB02001677	accession
1105170362351	1104750513918	gopher_id	AAFB02001678	accession
1105170362352	1104750515067	gopher_id	AAFB02001679	accession
1105170362353	1104750514797	gopher_id	AAFB02001680	accession
1105170362354	1104750510446	gopher_id	AAFB02001681	accession
1105170362355	1104750510488	gopher_id	AAFB02001682	accession
1105170362356	1104750512766	gopher_id	AAFB02001683	accession
1105170362357	1104750509178	gopher_id	AAFB02001684	accession
1105170362358	1104750512974	gopher_id	AAFB02001685	accession
1105170362359	1104750513152	gopher_id	AAFB02001686	accession
1105170362360	1104750512972	gopher_id	AAFB02001687	accession
1105170362361	1104750515683	gopher_id	AAFB02001688	accession
1105170362362	1104750514457	gopher_id	AAFB02001689	accession
1105170362363	1104750512554	gopher_id	AAFB02001690	accession
1105170362364	1104750506629	gopher_id	AAFB02001691	accession
1105170362365	1104750510150	gopher_id	AAFB02001692	accession
1105170362366	1104750511876	gopher_id	AAFB02001693	accession
1105170362367	1104750512928	gopher_id	AAFB02001694	accession
1105170362368	1104750509078	gopher_id	AAFB02001695	accession
1105170362369	1104750515281	gopher_id	AAFB02001696	accession
1105170362370	1104750514755	gopher_id	AAFB02001697	accession
1105170362371	1104750508366	gopher_id	AAFB02001698	accession
1105170362372	1104750509006	gopher_id	AAFB02001699	accession
1105170362373	1104750513666	gopher_id	AAFB02001700	accession
1105170362374	1104750504749	gopher_id	AAFB02001701	accession
1105170362375	1104750510018	gopher_id	AAFB02001702	accession
1105170362376	1104750512328	gopher_id	AAFB02001703	accession
1105170362377	1104750505453	gopher_id	AAFB02001704	accession
1105170362378	1104750505123	gopher_id	AAFB02001705	accession
1105170362379	1104750512310	gopher_id	AAFB02001706	accession
1105170362380	1104750513806	gopher_id	AAFB02001707	accession
1105170362381	1104750505519	gopher_id	AAFB02001708	accession
1105170362382	1104750509014	gopher_id	AAFB02001709	accession
1105170362383	1104750505823	gopher_id	AAFB02001710	accession
1105170362384	1104750512806	gopher_id	AAFB02001711	accession
1105170362385	1104750512582	gopher_id	AAFB02001712	accession
1105170362386	1104750508764	gopher_id	AAFB02001713	accession
1105170362387	1104750510152	gopher_id	AAFB02001714	accession
1105170362388	1104750505723	gopher_id	AAFB02001715	accession
1105170362389	1104750511312	gopher_id	AAFB02001716	accession
1105170362390	1104750514553	gopher_id	AAFB02001717	accession
1105170362391	1104750506121	gopher_id	AAFB02001718	accession
1105170362392	1104750506419	gopher_id	AAFB02001719	accession
1105170362393	1104750508138	gopher_id	AAFB02001720	accession
1105170362394	1104750506005	gopher_id	AAFB02001721	accession
1105170362395	1104750512810	gopher_id	AAFB02001722	accession
1105170362396	1104750513966	gopher_id	AAFB02001723	accession
1105170362397	1104750516023	gopher_id	AAFB02001724	accession
1105170362398	1104750513990	gopher_id	AAFB02001725	accession
1105170362399	1104750507336	gopher_id	AAFB02001726	accession
1105170362400	1104750515145	gopher_id	AAFB02001727	accession
1105170362401	1104750513048	gopher_id	AAFB02001728	accession
1105170362402	1104750506083	gopher_id	AAFB02001729	accession
1105170362403	1104750504811	gopher_id	AAFB02001730	accession
1105170362404	1104750504871	gopher_id	AAFB02001731	accession
1105170362405	1104750507814	gopher_id	AAFB02001732	accession
1105170362406	1104750504851	gopher_id	AAFB02001733	accession
1105170362407	1104750512724	gopher_id	AAFB02001734	accession
1105170362408	1104750509134	gopher_id	AAFB02001735	accession
1105170362409	1104750515107	gopher_id	AAFB02001736	accession
1105170362410	1104750507056	gopher_id	AAFB02001737	accession
1105170362411	1104750510234	gopher_id	AAFB02001738	accession
1105170362412	1104750506543	gopher_id	AAFB02001739	accession
1105170362413	1104750511494	gopher_id	AAFB02001740	accession
1105170362414	1104750504799	gopher_id	AAFB02001741	accession
1105170362415	1104750510072	gopher_id	AAFB02001742	accession
1105170362416	1104750514060	gopher_id	AAFB02001743	accession
1105170362417	1104750510594	gopher_id	AAFB02001744	accession
1105170362418	1104750505459	gopher_id	AAFB02001745	accession
1105170362419	1104750506649	gopher_id	AAFB02001746	accession
1105170362420	1104750507426	gopher_id	AAFB02001747	accession
1105170362421	1104750515753	gopher_id	AAFB02001748	accession
1105170362422	1104750513508	gopher_id	AAFB02001749	accession
1105170362423	1104750511798	gopher_id	AAFB02001750	accession
1105170362424	1104750512048	gopher_id	AAFB02001751	accession
1105170362425	1104750508756	gopher_id	AAFB02001752	accession
1105170362426	1104750506531	gopher_id	AAFB02001753	accession
1105170362427	1104750508024	gopher_id	AAFB02001754	accession
1105170362428	1104750508828	gopher_id	AAFB02001755	accession
1105170362429	1104750506547	gopher_id	AAFB02001756	accession
1105170362430	1104750506247	gopher_id	AAFB02001757	accession
1105170362431	1104750508026	gopher_id	AAFB02001758	accession
1105170362432	1104750506221	gopher_id	AAFB02001759	accession
1105170362433	1104750516065	gopher_id	AAFB02001760	accession
1105170362434	1104750514643	gopher_id	AAFB02001761	accession
1105170362435	1104750515537	gopher_id	AAFB02001762	accession
1105170362436	1104750515295	gopher_id	AAFB02001763	accession
1105170362437	1104750510352	gopher_id	AAFB02001764	accession
1105170362438	1104750510436	gopher_id	AAFB02001765	accession
1105170362439	1104750505925	gopher_id	AAFB02001766	accession
1105170362440	1104750514975	gopher_id	AAFB02001767	accession
1105170362441	1104750508320	gopher_id	AAFB02001768	accession
1105170362442	1104750505915	gopher_id	AAFB02001769	accession
1105170362443	1104750510204	gopher_id	AAFB02001770	accession
1105170362444	1104750511734	gopher_id	AAFB02001771	accession
1105170362445	1104750507454	gopher_id	AAFB02001772	accession
1105170362446	1104750505837	gopher_id	AAFB02001773	accession
1105170362447	1104750504797	gopher_id	AAFB02001774	accession
1105170362448	1104750515595	gopher_id	AAFB02001775	accession
1105170362449	1104750516087	gopher_id	AAFB02001776	accession
1105170362450	1104750515835	gopher_id	AAFB02001777	accession
1105170362451	1104750506789	gopher_id	AAFB02001778	accession
1105170362452	1104750506141	gopher_id	AAFB02001779	accession
1105170362453	1104750507034	gopher_id	AAFB02001780	accession
1105170362454	1104750512218	gopher_id	AAFB02001781	accession
1105170362455	1104750512784	gopher_id	AAFB02001782	accession
1105170362456	1104750507932	gopher_id	AAFB02001783	accession
1105170362457	1104750508644	gopher_id	AAFB02001784	accession
1105170362458	1104750504607	gopher_id	AAFB02001785	accession
1105170362459	1104750514813	gopher_id	AAFB02001786	accession
1105170362460	1104750515897	gopher_id	AAFB02001787	accession
1105170362461	1104750507242	gopher_id	AAFB02001788	accession
1105170362462	1104750511986	gopher_id	AAFB02001789	accession
1105170362463	1104750506225	gopher_id	AAFB02001790	accession
1105170362464	1104750511830	gopher_id	AAFB02001791	accession
1105170362465	1104750510468	gopher_id	AAFB02001792	accession
1105170362466	1104750510562	gopher_id	AAFB02001793	accession
1105170362467	1104750508630	gopher_id	AAFB02001794	accession
1105170362468	1104750511192	gopher_id	AAFB02001795	accession
1105170362469	1104750504747	gopher_id	AAFB02001796	accession
1105170362470	1104750505469	gopher_id	AAFB02001797	accession
1105170362471	1104750505907	gopher_id	AAFB02001798	accession
1105170362472	1104750514407	gopher_id	AAFB02001799	accession
1105170362473	1104750514429	gopher_id	AAFB02001800	accession
1105170362474	1104750516097	gopher_id	AAFB02001801	accession
1105170362475	1104750505839	gopher_id	AAFB02001802	accession
1105170362476	1104750514108	gopher_id	AAFB02001803	accession
1105170362477	1104750510316	gopher_id	AAFB02001804	accession
1105170362478	1104750511762	gopher_id	AAFB02001805	accession
1105170362479	1104750509166	gopher_id	AAFB02001806	accession
1105170362480	1104750513544	gopher_id	AAFB02001807	accession
1105170362481	1104750508956	gopher_id	AAFB02001808	accession
1105170362482	1104750512980	gopher_id	AAFB02001809	accession
1105170362483	1104750515675	gopher_id	AAFB02001810	accession
1105170362484	1104750515937	gopher_id	AAFB02001811	accession
1105170362485	1104750507936	gopher_id	AAFB02001812	accession
1105170362486	1104750508540	gopher_id	AAFB02001813	accession
1105170362487	1104750516033	gopher_id	AAFB02001814	accession
1105170362488	1104750515193	gopher_id	AAFB02001815	accession
1105170362489	1104750515155	gopher_id	AAFB02001816	accession
1105170362490	1104750505185	gopher_id	AAFB02001817	accession
1105170362491	1104750513142	gopher_id	AAFB02001818	accession
1105170362492	1104750513370	gopher_id	AAFB02001819	accession
1105170362493	1104750506099	gopher_id	AAFB02001820	accession
1105170362494	1104750508102	gopher_id	AAFB02001821	accession
1105170362495	1104750511556	gopher_id	AAFB02001822	accession
1105170362496	1104750513696	gopher_id	AAFB02001823	accession
1105170362497	1104750516085	gopher_id	AAFB02001824	accession
1105170362498	1104750515183	gopher_id	AAFB02001825	accession
1105170362499	1104750508146	gopher_id	AAFB02001826	accession
1105170362500	1104750512264	gopher_id	AAFB02001827	accession
1105170362501	1104750505813	gopher_id	AAFB02001828	accession
1105170362502	1104750509156	gopher_id	AAFB02001829	accession
1105170362503	1104750508656	gopher_id	AAFB02001830	accession
1105170362504	1104750505929	gopher_id	AAFB02001831	accession
1105170362505	1104750513710	gopher_id	AAFB02001832	accession
1105170362506	1104750512690	gopher_id	AAFB02001833	accession
1105170362507	1104750510442	gopher_id	AAFB02001834	accession
1105170362508	1104750515625	gopher_id	AAFB02001835	accession
1105170362509	1104750516247	gopher_id	AAFB02001836	accession
1105170362510	1104750506313	gopher_id	AAFB02001837	accession
1105170362511	1104750507284	gopher_id	AAFB02001838	accession
1105170362512	1104750507266	gopher_id	AAFB02001839	accession
1105170362513	1104750506065	gopher_id	AAFB02001840	accession
1105170362514	1104750514455	gopher_id	AAFB02001841	accession
1105170362515	1104750515351	gopher_id	AAFB02001842	accession
1105170362516	1104750504963	gopher_id	AAFB02001843	accession
1105170362517	1104750512074	gopher_id	AAFB02001844	accession
1105170362518	1104750505897	gopher_id	AAFB02001845	accession
1105170362519	1104750516235	gopher_id	AAFB02001846	accession
1105170362520	1104750515555	gopher_id	AAFB02001847	accession
1105170362521	1104750512086	gopher_id	AAFB02001848	accession
1105170362522	1104750515583	gopher_id	AAFB02001849	accession
1105170362523	1104750513814	gopher_id	AAFB02001850	accession
1105170362524	1104750506355	gopher_id	AAFB02001851	accession
1105170362525	1104750509198	gopher_id	AAFB02001852	accession
1105170362526	1104750515271	gopher_id	AAFB02001853	accession
1105170362527	1104750509012	gopher_id	AAFB02001854	accession
1105170362528	1104750514847	gopher_id	AAFB02001855	accession
1105170362529	1104750507384	gopher_id	AAFB02001856	accession
1105170362530	1104750512284	gopher_id	AAFB02001857	accession
1105170362531	1104750508984	gopher_id	AAFB02001858	accession
1105170362532	1104750515771	gopher_id	AAFB02001859	accession
1105170362533	1104750512552	gopher_id	AAFB02001860	accession
1105170362534	1104750511898	gopher_id	AAFB02001861	accession
1105170362535	1104750513052	gopher_id	AAFB02001862	accession
1105170362536	1104750508364	gopher_id	AAFB02001863	accession
1105170362537	1104750513106	gopher_id	AAFB02001864	accession
1105170362538	1104750515777	gopher_id	AAFB02001865	accession
1105170362539	1104750514991	gopher_id	AAFB02001866	accession
1105170362540	1104750511078	gopher_id	AAFB02001867	accession
1105170362541	1104750510118	gopher_id	AAFB02001868	accession
1105170362542	1104750511874	gopher_id	AAFB02001869	accession
1105170362543	1104750515855	gopher_id	AAFB02001870	accession
1105170362544	1104750511108	gopher_id	AAFB02001871	accession
1105170362545	1104750508048	gopher_id	AAFB02001872	accession
1105170362546	1104750514006	gopher_id	AAFB02001873	accession
1105170362547	1104750507704	gopher_id	AAFB02001874	accession
1105170362548	1104750514148	gopher_id	AAFB02001875	accession
1105170362549	1104750514633	gopher_id	AAFB02001876	accession
1105170362550	1104750513420	gopher_id	AAFB02001877	accession
1105170362551	1104750507866	gopher_id	AAFB02001878	accession
1105170362552	1104750511774	gopher_id	AAFB02001879	accession
1105170362553	1104750505491	gopher_id	AAFB02001880	accession
1105170362554	1104750507530	gopher_id	AAFB02001881	accession
1105170362555	1104750515467	gopher_id	AAFB02001882	accession
1105170362556	1104750507638	gopher_id	AAFB02001883	accession
1105170362557	1104750505567	gopher_id	AAFB02001884	accession
1105170362558	1104750511802	gopher_id	AAFB02001885	accession
1105170362559	1104750512762	gopher_id	AAFB02001886	accession
1105170362560	1104750507940	gopher_id	AAFB02001887	accession
1105170362561	1104750507928	gopher_id	AAFB02001888	accession
1105170362562	1104750508528	gopher_id	AAFB02001889	accession
1105170362563	1104750505297	gopher_id	AAFB02001890	accession
1105170362564	1104750515303	gopher_id	AAFB02001891	accession
1105170362565	1104750512164	gopher_id	AAFB02001892	accession
1105170362566	1104750508690	gopher_id	AAFB02001893	accession
1105170362567	1104750514329	gopher_id	AAFB02001894	accession
1105170362568	1104750512636	gopher_id	AAFB02001895	accession
1105170362569	1104750508104	gopher_id	AAFB02001896	accession
1105170362570	1104750514517	gopher_id	AAFB02001897	accession
1105170362571	1104750511638	gopher_id	AAFB02001898	accession
1105170362572	1104750513340	gopher_id	AAFB02001899	accession
1105170362573	1104750516165	gopher_id	AAFB02001900	accession
1105170362574	1104750513880	gopher_id	AAFB02001901	accession
1105170362575	1104750507968	gopher_id	AAFB02001902	accession
1105170362576	1104750510216	gopher_id	AAFB02001903	accession
1105170362577	1104750514679	gopher_id	AAFB02001904	accession
1105170362578	1104750505641	gopher_id	AAFB02001905	accession
1105170362579	1104750510298	gopher_id	AAFB02001906	accession
1105170362580	1104750516161	gopher_id	AAFB02001907	accession
1105170362581	1104750516171	gopher_id	AAFB02001908	accession
1105170362582	1104750512612	gopher_id	AAFB02001909	accession
1105170362583	1104750505443	gopher_id	AAFB02001910	accession
1105170362584	1104750507726	gopher_id	AAFB02001911	accession
